rainfall,water_table_level,market_trend,final_score
,,163061.02430627405,
,,197678.48616083863,
,,132189.77711705992,
,,203773.1933255117,
,,137482.47279500752,
,,152797.80401240272,
,,167756.19210668636,
,,187069.2110972869,
,,198173.79760454473,
,,203347.6135957494,
,,171733.91144506558,
,,261590.91953451897,
,,157169.5806229102,
,,162128.5753365218,
,,163812.73194439718,
,,99994.1890651513,
,,124028.33037085869,
,,140526.1183715044,
,,114028.76603586771,
,,131122.9732994686,
,,152380.99515880333,
,,164416.10464914676,
,,131715.94511249693,
,,121201.81205778568,
,,122028.37639154306,
,,118826.14781565696,
,,144374.35303632857,
,,116823.37041490753,
,,127563.41356777365,
,,133794.1453410569,
,,246458.11662309695,
,,263509.55708745634,
,,347138.2369260896,
,,307708.5937028456,
,,290052.86416397773,
,,248469.06834454637,
,,179165.3999426193,
,,181735.71423226048,
,,144359.9964882133,
,,160536.96145649246,
,,144074.5545657478,
,,133224.37079102948,
,,174545.69573555363,
,,193374.45557062476,
,,169743.64869817987,
,,142914.56142379108,
,,198712.0372162594,
,,223616.57990035746,
,,284922.6400765957,
,,166151.75305180566,
,,200449.54834460505,
,,169549.39293041185,
,,178561.33480390566,
,,173375.8826303945,
,,410520.60952044785,
,,155931.62623335098,
,,167533.85824744473,
,,262969.75537362834,
,,189029.8143801128,
,,274458.2187707203,
,,177475.90682681798,
,,164334.61331640254,
,,134347.68684907223,
,,142080.26130090834,
,,145911.1557814492,
,,150137.84028142292,
,,172424.15538020665,
,,143800.1404558038,
,,153831.32557617332,
,,128900.84813461118,
,,143288.89796633736,
,,132055.4853166306,
,,188486.35514763388,
,,140730.47706120246,
,,126750.54354209288,
,,143017.3017979378,
,,183550.47498819273,
,,145405.61026789766,
,,175642.8878451268,
,,142666.35619271328,
,,133060.166311138,
,,154041.74976858508,
,,156271.77250126484,
,,135095.23829244674,
,,134402.00052546096,
,,138146.3392960722,
,,111688.39518439068,
,,88923.72122887404,
,,75934.5071757075,
,,135293.41837688346,
,,176430.24219101047,
,,141957.55356476575,
,,139425.79222616015,
,,126565.34518367732,
,,139751.42023413026,
,,128870.22388106778,
,,131287.5588672069,
,,111219.54768259109,
,,184391.07875766075,
,,100615.09198464226,
,,243288.94617662957,
,,115196.80801720568,
,,218535.26578731166,
,,124494.751330085,
,,135380.2811580701,
,,150416.0757387565,
,,135284.82605552793,
,,144042.6067147681,
,,177402.089071591,
,,160647.92764455653,
,,135580.08690118996,
,,165881.17429210854,
,,139261.8349846046,
,,129517.83436854447,
,,155203.97358378075,
,,137637.79978520496,
,,150295.12700028485,
,,152135.1061131578,
,,137435.44834149085,
,,132115.5705961709,
,,131963.2693032974,
,,152536.3524147709,
,,170254.64300923378,
,,144931.94946776578,
,,175946.46190910408,
,,139302.93852665616,
,,102126.6531285053,
,,109721.37816789914,
,,120998.19386010367,
,,110826.37526553705,
,,70399.63374624253,
,,90602.62036799283,
,,115441.5174162699,
,,161961.28196173508,
,,72523.09624198188,
,,113142.81796870849,
,,158718.19199533196,
,,169797.3856213679,
,,164185.9087606603,
,,169868.54469941932,
,,180135.55497312895,
,,160060.70858837193,
,,135687.88587890996,
,,117781.6357766314,
,,150737.8976492712,
,,123293.15136465787,
,,133920.25597552428,
,,171598.39237216976,
,,154646.39575380099,
,,289454.17833425937,
,,211355.51644042452,
,,143052.7332988493,
,,127354.91148113339,
,,116352.7858125093,
,,118318.28529277764,
,,139111.83443580472,
,,83371.55061138606,
,,85278.44102009952,
,,97210.0530191105,
,,125846.57094028669,
,,134067.27395080696,
,,138366.44933134556,
,,164366.56144531822,
,,123437.50421899847,
,,120156.6918372455,
,,113407.46258696495,
,,116832.33392977534,
,,156533.46819353587,
,,104101.48541498263,
,,146126.85024592388,
,,121244.62030898452,
,,152203.0838753649,
,,188117.44732687637,
,,148286.45461744588,
,,110070.60850150484,
,,106954.35327213121,
,,116745.24437965757,
,,118496.60658796986,
,,115598.04417087274,
,,125568.22749533222,
,,105129.32464213071,
,,115203.04060046036,
,,101451.11274117391,
,,135018.83559077018,
,,148632.8415346175,
,,63666.84062056811,
,,112639.4712970808,
,,122046.15207088337,
,,60265.02660984921,
,,136022.79264383073,
,,85620.75841774239,
,,171514.40248204308,
,,144607.6546926429,
,,79387.68163673603,
,,142145.18813361318,
,,114723.85454995786,
,,154908.97505887118,
,,115138.98187930079,
,,472692.39734797116,
,,99050.40799596555,
,,130186.00461920959,
,,60784.27765118323,
,,104391.36332263584,
,,135771.5857419188,
,,199987.98223720345,
,,143250.75898326622,
,,112562.52732613453,
,,104914.37992497884,
,,106902.04798762733,
,,71963.96308777326,
,,83868.6535474414,
,,73568.92904880753,
,,144472.00976008986,
,,106427.38704610232,
,,121452.48852275276,
,,85412.57062050686,
,,107495.04977990776,
,,114571.72181428313,
,,202218.64165035056,
,,121925.5051364804,
,,111523.54903899906,
,,52204.80547605121,
,,102408.55632587514,
,,122207.58423522631,
,,65544.63366824346,
,,119563.43854443083,
,,131603.81588267593,
,,92967.81212994973,
,,87849.27911725319,
,,98371.7435521792,
,,146242.35192629148,
,,162930.52754412242,
,,131368.99465345274,
,,130909.59483132526,
,,133881.3484565233,
,,74187.49892145598,
,,168960.9301709554,
,,133764.34339072474,
,,95655.98613422338,
,,153168.95642010594,
,,168395.9677878515,
,,175767.28497130403,
,,143783.53856983501,
,,128427.87423429136,
,,145228.33468538537,
,,156735.82526145686,
,,166931.21309855545,
,,187786.47778655845,
,,145830.90819250338,
,,152830.52865749534,
,,154269.05462336933,
,,178624.62758266806,
,,142795.9360030069,
,,186947.63471206662,
,,107670.98851619528,
,,146021.93570651152,
,,162566.02631835148,
,,305264.6208585895,
,,173366.0660181591,
,,216151.16397992376,
,,131191.9603066441,
,,156168.54279417367,
,,147290.26421860635,
,,198139.95913077134,
,,135354.81685728318,
,,132396.1825421531,
,,229222.73503884097,
,,259769.03843520212,
,,215187.12793811958,
,,440466.3599611153,
,,198278.74825829215,
,,123872.8783605978,
,,137383.45726080114,
,,147569.8211736058,
,,147660.02566757097,
,,117140.6923104153,
,,97088.73997492799,
,,83996.91138485046,
,,182293.4467189753,
,,226696.03587133327,
,,207470.8713321817,
,,208484.1765594668,
,,243232.2848776497,
,,199662.9133662885,
,,208040.75117537158,
,,183107.57595859945,
,,227012.11470876477,
,,209509.72167234917,
,,246999.61161977376,
,,228635.28945848354,
,,273492.0040500716,
,,266245.9449746094,
,,210593.13672222686,
,,220184.08440648814,
,,187041.96795519692,
,,203008.79272094174,
,,190812.82768192646,
,,179154.86133453436,
,,295702.0094057597,
,,149157.47077142852,
,,147703.41549551586,
,,137372.1826428621,
,,192052.07000514647,
,,181542.31382598146,
,,145455.72774926407,
,,227637.0717706148,
,,219706.89882940607,
,,209024.55828397875,
,,208238.95450268168,
,,196093.736029525,
,,213150.39136086585,
,,210440.93157454173,
,,215164.79750180908,
,,123635.82651651888,
,,166415.06656100077,
,,179043.55534824924,
,,120662.52587951838,
,,133639.57540061514,
,,162181.55989642788,
,,130548.59732527267,
,,138798.78540322176,
,,240242.27711313067,
,,235683.52122665427,
,,212895.8319859817,
,,199822.049955761,
,,251969.37323858036,
,,194244.83602786565,
,,252684.17724944124,
,,278997.267520305,
,,198677.44022595376,
,,221794.43190369857,
,,244613.3439928989,
,,257111.72532388265,
,,234572.7268131945,
,,130713.00208617054,
,,149422.88978609402,
,,230849.44420934704,
,,220321.65505805935,
,,211935.547000352,
,,209537.25126220236,
,,217916.87988513432,
,,187025.45097775062,
,,198646.7123428742,
,,187004.6821896708,
,,194290.44662884396,
,,162360.03403826687,
,,158167.22910193657,
,,166210.45587908782,
,,102455.16998482362,
,,154568.96179830527,
,,108167.18878911185,
,,119813.51831969836,
,,119586.05285780289,
,,109323.93003535665,
,,196654.39083107622,
,,108363.56485879216,
,,212665.4941196781,
,,147913.96904500996,
,,136810.38045441432,
,,151715.7751862735,
,,143228.60328857813,
,,123510.60362153946,
,,122071.87004025816,
,,134350.1874551764,
,,121546.00170926917,
,,100602.46681798005,
,,86820.03695877283,
,,112450.80018254348,
,,87508.29498161722,
,,114732.79491638485,
,,109337.83422481333,
,,115916.31245475501,
,,119263.18566536902,
,,76417.04334624248,
,,127791.84556161736,
,,34452.41239010591,
,,123233.12162357944,
,,145871.38110082425,
,,153342.75352422288,
,,134330.28562205352,
,,140564.40724957877,
,,158426.86510323032,
,,145004.7980810522,
,,158085.61098694548,
,,105426.30062713282,
,,174196.21714638916,
,,210582.79195864472,
,,138734.32961920535,
,,116742.84466164299,
,,152238.51654687957,
,,208773.02646666917,
,,211519.7520643873,
,,190488.0768907237,
,,149600.50050862762,
,,240137.41067662166,
,,239105.05653934847,
,,253466.32435648455,
,,218137.31599144582,
,,213462.60665294828,
,,242270.7463686697,
,,210223.66691504553,
,,257184.7304219184,
,,147912.7103866551,
,,214820.50674266444,
,,105817.29319446335,
,,157786.59477818548,
,,77972.63172145467,
,,79175.83808226752,
,,115980.86800779228,
,,129748.36137945302,
,,102085.28790400707,
,,46702.42801434335,
,,33292.51163534476,
,,108407.64359870391,
,,72765.36427865997,
,,361506.8640809384,
,,270836.6174781737,
,,227524.47317370356,
,,153174.27857032148,
,,224418.89732879875,
,,128672.48200175863,
,,142432.58967835354,
,,177641.2619147305,
,,346656.58099121874,
,,228216.9480460164,
,,237991.33149001887,
,,206549.84496962937,
,,184363.32326624956,
,,169445.31014522456,
,,245825.4900635264,
,,216532.18190395465,
,,342617.000850653,
,,334368.2772538021,
,,378765.4087792725,
,,342615.1540210955,
,,84256.23870113803,
,,225614.79659653397,
,,171349.8845758303,
,,146071.49423941234,
,,89215.69763713575,
,,95643.47363388562,
,,128332.71439234192,
,,161366.69728992283,
,,123604.8472135993,
,,158360.96416215753,
,,78624.38028674295,
,,85685.39120579227,
,,133904.86706313575,
,,87977.17412534602,
,,91566.4942214695,
,,82097.80780196325,
,,86230.8004224876,
,,66168.05762722477,
,,159803.25129652515,
,,189450.92002060893,
,,165264.16561612522,
,,127451.48434917664,
,,144166.86890375515,
,,130241.24501910245,
,,128481.98640184288,
,,158326.64439592056,
,,178762.87907951867,
